Text,Category,Code
"käesolev uurimistöö kasutab nii kvalitatiivseid kui kvantitatiivseid 
meetodeid eesmärkide saavutamiseks.",Social engineering,7
"andmekogumise rünnaku efektiivsuse hindamisel 
analüüsitakse kasutajate käitumist ning antakse sellele psühholoogiline tõlgendus.",Social engineering,7
"esimene uurimisküsimus keskendub sotsiaalne manipulatsiooni haavatavuse faktorite 
määratlemisele ja kvantitatiivsed andmed (statistiline analüüs) näitab, et põlvkond on 
oluline element potentsiaalsete sotsiaalse manipulatsiooni ohvrite eristamisel, kusjuures 
arvutikasutusoskus ja haridustase ei määra olulist rolli hindamaks kasutajate tõenäosust 
langeda selliste rünnakute ohvriks.",Social engineering,7
"eelpool toodud faktorite ja ka eelnevate uuringute 
alusel, ei ole ka sugu määrav faktor haavatuvuse ennustamisel (parsons et al., ).",Social engineering,7
"teine 
uurimisküsimus püüab selgitada, mis põhjustab põlvkondade haavatuvuse erinevused ning 
uuringu tulemusel näitavad, et  y-põlvkonna isikuomadused, sh teadvus, ektravertsus, ja 
meeldivus on põhifaktorid mis mõjutavad haavatavust.",Social engineering,7
"viimasena, lisaks  tugeva aluse 
loomisel edaspidiseks põlvkondade haavatavuse uurimisel, pakub käesolev töö välja 
raamistiku, milles on eeltoodud leiud arvesse võetud ja mille eesmärk on vähendada y-
põlvkonna haavatuse vähendamine sotsiaalse manipuleerimise rünnakutele.",Social engineering,7
"käesoleva 
magistritöö unikaalsus seisneb üldises lähenemisviisis: alates ulatusliku kirjanduse 
ülevaatega ""põlvkondade"" haavatavuse faktorite määratlemisega, statistilise analüüsiga 
 
 
haavatavuste hindamiseks ja lõpetades lahenduse väljapakkumisega, mis aitab lahendada 
""põlvkondade"" turvalisuse haavatavuse probleemi.",Social engineering,7
"i am really grateful and indebted to their very 
valuable and helpful comments on my thesis.",Social engineering,7
"i must acknowledge my genuine gratitude to my mother nancy ghaleb, and my 
sister fatema mowafy, who provided me with continuous support and encouragement in 
both getting my master’s degree and also completing it, and providing me with unfailing 
help throughout my research and writing process and also my years of study.",Social engineering,7
"they 
always lifted me up through my ups and downs and this accomplishment would not have 
been possible or completed without them; thank you for guiding me in the right direction.",Social engineering,7
"finally, i would also like to thank my husband ehab hassan who supported me 
emotionally and pushed me to purse my dream.",Social engineering,7
"i dedicate this work to my daughter lana 
ehab and my brother yassin mowafy, so that they learn that persistence is the key of 
success.",Social engineering,7
"table of contents 
 
chapter   
background and significance  
statement of the problem  
purpose of the study  
research questions  
chapter   
literature review  
the concept of social media  
influence of social media on students’ academic performance  
gender usage of social media  
social media usage in egypt  
 theoretical framework  
chapter   
research design  
the context  
population of the study  
sampling  
participants  
  
 
 
research instrument  
pilot study  
reliability and validity of the instrument  
data collection and analysis procedures  
results  
discussion  
conclusion and recommendations",Social engineering,7
"develops their feelings toward their professional social responsibilities as engineers, and how 
these values change over time, have been examined.",Social engineering,7
"this chapter will highlight the array of 
opinions and recent research into these areas.
. social responsibilities of the engineering profession
the engineering profession has a variety of ethical responsibilities to society and the environ-
ment.",Social engineering,7
this field of inquiry has recently been termed macroethics [].,Social engineering,7
"but these professional 
social responsibilities may be in tension with the business side of engineering [].",Social engineering,7
"the major-
ity of engineers work for businesses, whose primary motivation is often profit and corporate 
stockholders, rather than societal impacts.",Social engineering,7
"luckily, this has begun to change based on move-
ment toward corporate social responsibility (csr) and realizations that companies can thrive 
economically while considering social and environmental impacts (the triple bottom line).",Social engineering,7
"csr means that companies commit to principles of accountability to community stakehold-
ers, customers, suppliers, employees, and investors.",Social engineering,7
"csr often embraces ideas of sustainabil-
ity, including human rights and environmental issues, as well as a chain of responsibility and 
duty of care.",Social engineering,7
"engineering-focused companies often make their commitments to csr publicly 
available (e.g., bechtel []).",Social engineering,7
the characterization of engineering as a profession is also somewhat in tension.,Social engineering,7
"individual 
licensing of engineers promotes the notion of profession, but industrial exemptions in the 
licensing laws somewhat erode this independence from employers [].",Social engineering,7
"zhu and jesiek [] also 
question whether engineering is a profession in china, based on the lack of an explicit ethical 
code.",Social engineering,7
"it becomes clear when exploring the engineering profession that it should not be viewed 
as homogeneous, but rather consider that there are distinct cultures in this regard among dif-
ferent sub-disciplines and among countries.",Social engineering,7
"this section presents a few sub-topics related to social responsibility in engineering: human 
safety, environmental protection and sustainability, pro bono work, social justice, and diver-
sity.",Social engineering,7
"the extent to which these elements are included in professional codes of ethics, bodies 
of knowledge, and requirements for educating engineers are considered to reflect commonly 
held beliefs related to the social responsibilities of the engineering profession.",Social engineering,7
"further, what 
a professor chooses to teach engineering students in regards to professional social respon-
sibility has been interpreted as endorsement of the relevance of the topic to the engineering 
profession.",Social engineering,7
"for some topics there is general agreement across engineering sub-disciplines and 
individuals, while other social responsibilities are being actively debated.",Social engineering,7
".. human safety
public trust in engineering requires that the profession considers its impacts on human safety.",Social engineering,7
"there is widespread consensus in the codes of ethics of engineering professional societies 
worldwide that engineering has a primary duty to protect public safety, health, and wel-
fare [].",Social engineering,7
"engineering-related failures or problems that result in injuries or death are often 
social responsibility
front-page news (e.g., levee failures in new orleans, interstate bridge collapse in minnesota, 
ignition switches in cars) [, ].",Social engineering,7
"it is of concern that the accumulated impact of frequent news-
worthy incidents may over time erode public trust in engineering.",Social engineering,7
"although generally “bundled,” health, safety, and welfare each have particular nuances.",Social engineering,7
"vesilind [] notes that there may be instances when these three elements differ, both in fact 
and among the perceptions of various groups within the public.",Social engineering,7
"further, the public should 
not be viewed as a monolith, but rather engineers need to be aware of “diverse publics” with 
different needs and goals [, ].",Social engineering,7
"health is generally characterized as being able to function physically without pain, and may 
also include mental soundness.",Social engineering,7
"promoting health is a direct goal of biomedical engineer-
ing.",Social engineering,7
"environmental and civil engineers are tasked with providing clean drinking water and 
preventing the spread of toxic chemicals via air, water, and soil.",Social engineering,7
"chemical engineering is 
involved in manufacturing medicines, as well as pesticides and other chemicals that may 
have toxic effects.",Social engineering,7
"thinking specifically about health-related issues is perhaps less prevalent 
in other engineering disciplines.",Social engineering,7
"one challenge is the uncertainty that surrounds what is in 
fact protective of human health, given incomplete toxicological information and difficulties 
evaluating chronic effects (e.g., cancer).",Social engineering,7
"different countries have different paradigms regulat-
ing the development, distribution, and use of new chemicals with regards to the information 
that is required on human health effects, with some taking a more precautionary approach 
[].",Social engineering,7
"further, us drinking water regulations take into account both human health and treat-
ment costs.",Social engineering,7
"overall, engineers may disagree on what conditions sufficiently protect human 
health.",Social engineering,7
"safety is associated being protected from physical injuries or death, again considering risks.",Social engineering,7
"thus, civil engineering infrastructure that will be safe in the face of hurricanes or earthquakes, 
construction engineering to protect on-site workers, mechanical engineering of cars to pro-
tect occupants during crashes, etc.",Social engineering,7
"other engineering disciplines are also critically impor-
tant to safety but as sub-systems may garner less attention (such as software engineering 
for computer controls or electrical engineering).",Social engineering,7
"however, public safety broadly applies to 
all engineering disciplines.",Social engineering,7
"the international education association knowledge profile for a 
washington accord program includes “comprehension of… the professional responsibility 
of an engineer to public safety” [].",Social engineering,7
"disciplinary differences within engineering in the extent 
that students are taught about safety in their courses were found in a study of engineering 
educators; among ~ survey respondents (% from institutions in the us), % taught 
engineering/computing students about safety in their courses.",Social engineering,7
"however, this varied from % 
in chemical engineering to % in computing [].",Social engineering,7
"safety is included explicitly as a cognitive 
“cross-functional” outcome within the chemical engineering body of knowledge [].",Social engineering,7
"welfare relates to overall well-being, potentially inclusive of happiness, health, material 
wealth, and feelings of security.",Social engineering,7
"thus, welfare is more subjective than health or safety, and is 
correspondingly harder to measure.",Social engineering,7
"while protection of human or public welfare is a com-
mon statement in us codes of engineering ethics [, ], this term is not included in some 
international ethics codes [–].",Social engineering,7
"the australia code uses the term “wellbeing” in place of 
professional social responsibility in engineering


welfare [].",Social engineering,7
"the royal academy of engineering’s (rae) statement of ethical principles 
[] includes “public good,” separate from the “health and safety” paramountcy clause.",Social engineering,7
"the 
chemical engineering body of knowledge [] lists “concern for public welfare” among its 
affective domain outcomes.",Social engineering,7
"it is clear that engineers may have different notions of welfare 
than individuals within the public.",Social engineering,7
"vesilind [] gives the examples of engineers reducing 
speed limits on highways to  miles per hour to provide increased safety, but having the 
majority of the public believe their overall welfare was better served by higher limits that 
enabled them to reach their destinations more efficiently.",Social engineering,7
"there has been a recent debate about how engineers can best serve this most basic mandate to 
protect human health and safety.",Social engineering,7
"one environmental scientist/engineer, sedlak, accused oth-
ers of “crossing the line” from dispassionate researcher to being activists [].",Social engineering,7
"sedlak (trained 
as an environmental scientist, but a professor of civil and environmental engineering for over 
 years) called into question prof. marc edwards (ms/phd civil engineering) and his involve-
ment in the flint, michigan, lead crisis, and daniel carder (bs/ms mechanical engineering) 
who helped expose the volkswagen emission problem.",Social engineering,7
"edwards and carder likely perceived 
it as their social responsibility as engineers to uphold the preeminent requirement to pro-
tect human health and safety [, ], and acted in compliance with the engineering codes 
of ethics to expose ethical wrong-doing (e.g., asce canon d []).",Social engineering,7
"in response to sedlak’s 
editorial, a number of individuals shared differing views on the professional responsibilities 
of environmental engineering and science as related to the public [–].",Social engineering,7
"an individual’s personal identity with respect to 
their profession may be significant in how they perceive their social responsibilities.",Social engineering,7
".. environment and sustainability
engineering codes of ethics include environmental protection among professional social 
responsibilities (table ), with the exception of some specialized sub-disciplines (biomedi-
cal and aerospace engineering).",Social engineering,7
"“comprehension of the impacts of engineering activity: … 
environmental” is one of the knowledge outcomes of a washington accord program [].",Social engineering,7
"environmental considerations in the engineering design process have also been explicitly 
required for accredited engineering degrees under abet (criterion , outcome  []).",Social engineering,7
"despite 
widespread inclusion in codes of ethics and professional education requirements, environ-
mental protection issues do not appear to be an equally prevalent focus of different disciplines 
within engineering.",Social engineering,7
"in a study of engineering educators, an average of % of the ~ sur-
vey respondents taught engineering/computing students about environmental issues, ranging 
from a high of % in environmental engineering to a low of % in computing [].",Social engineering,7
"among  
engineering educators in the study by romkey [], the average implementation of “i encour-
age students to consider the potential environmental impact of technology” was .",Social engineering,7
"(where 
 = sometimes and  = often on a – scale).",Social engineering,7
"internationally, commitments to environmental 
protection are generally considered to be somewhat stronger in the eu versus the us.",Social engineering,7
"social responsibility
engineers’ social responsibility for environmental protection may originate from different eth-
ical frameworks [].",Social engineering,7
"from an anthropocentric framework, one may simply understand that 
preservation of the environment is ultimately self-preservation for human life.",Social engineering,7
"alternatively, 
from a biocentric perspective one may recognize the intrinsic right to life of all organisms on 
the planet.",Social engineering,7
"the environment and ecology may be viewed to have distinct value, beyond that 
of maintaining human existence.",Social engineering,7
"a more limited sub-group of countries and engineering disciplines include sustainability 
and/or sustainable development within their code of ethics (table ).",Social engineering,7
"australia’s code shows 
a commitment to sustainability in the first sentence of the preamble statement, “use of knowl-
edge and skills for the benefit of the community to create engineering solutions for a sustain-
able future,” and “promote sustainability” is one of the four key statements of ethical practice 
[].",Social engineering,7
"in fact, the mandate to protect the “health, safety and wellbeing of the community” is 
placed under the heading of promoting sustainability.",Social engineering,7
"sustainability knowledge or abili-
ties are included as stand-alone outcomes within the bodies of knowledge for us chemical, 
civil, environmental, and professional engineers [, –].",Social engineering,7
"sustainable design and develop-
ment as a social responsibility of engineers has been endorsed by many scholars around the 
globe [–].",Social engineering,7
"one issue may be the lack of consensus on the meaning of the term sustainability or sustainable 
development.",Social engineering,7
"in general, sustainability includes considerations of both current conditions and 
future generations, crossing environmental, societal, and economic elements.",Social engineering,7
"sustainability 
discipline(s) country/countries environmental 
protection
sustainability or sustainable development
engineering [] usa yes yes
engineering [] uk yes (succeeding generations, natural resources, 
public good)
engineering [] australia yes yes
engineering [] the netherlands yes (long term effect on society and/or 
environment)
engineering [] new zealand yes yes
engineering [] india yes no
aerospace [] usa no no
biomedical [] global no no
chemical [] usa yes no
civil [] usa yes yes
electrical [] global yes yes
mechanical [] usa yes yes
table .",Social engineering,7
"inclusion of environmental protection and sustainability responsibilities in the code of ethics from different 
disciplines and countries.",Social engineering,7
"professional social responsibility in engineering


is included in the educational requirements for engineers under the washington accord 
outcomes [].",Social engineering,7
"in contrast, sustainability is not explicitly required in engineering education 
under abet, which accredits the majority of the programs in the us and additional pro-
grams across  countries.",Social engineering,7
"sustainability is mentioned as a potential consideration in the engi-
neering design process under both the old abet ec criteria and the new requirements 
[, ].",Social engineering,7
"the new requirements do include considerations of “global, economic, environmental, 
and societal contexts” within the ethics outcome, but these considerations might be primarily 
immediate versus long term.",Social engineering,7
"interestingly, more faculty indicated that they teach engineer-
ing/computing students about sustainability (%) as compared to environmental impacts 
(%), ranging from % in environmental engineering to % in biomedical engineering [].",Social engineering,7
".. pro bono
the idea of pro bono work is that professions should donate some of their technical expertise 
to individuals or organizations unable to pay for those services.",Social engineering,7
"this can be providing services 
for free or at a reduced rate.",Social engineering,7
"while this is commonplace in professions such a law and medi-
cine [], the idea just seems to be starting to grow in engineering and is by no means uni-
versal [].",Social engineering,7
"the american society of civil engineers (asce) first approved a policy statement 
on pro bono services in  [], encouraging engineers as individuals to provide services to 
charitable causes and in emergency situations; however, its real purpose appears directed at 
liability issues and indemnification.",Social engineering,7
"the national society of professional engineers (nspe) 
has a policy statement pertaining to liability of “good samaritans” who volunteer their engi-
neering services upon request in times of crisis [].",Social engineering,7
"within the codes of ethics for engineering, hints of commitment to pro bono service can be 
found.",Social engineering,7
"the nspe code [] states that “engineers are encouraged to participate in civic affairs; 
career guidance for youths; and work for the advancement of the safety, health, and well-
being of their community”; a similar statement is found in [].",Social engineering,7
"the asce code [] states that 
“engineers should seek opportunities to be of constructive service in civic affairs and work 
for…their communities.” however, the mandate for pro bono activity is unclear.",Social engineering,7
"riley and lambrinidou [] suggest that pro bono service should comprise at least % of the 
employed hours of engineers.",Social engineering,7
"interviews with working engineers found that some engineer-
ing companies allow donating standard work hours to engineering service, such as to groups 
like engineers without borders (ewb)-usa [].",Social engineering,7
"moulton [] asserts, “an enormous amount 
of software development/support is done at low or no cost, for example, public help forums 
and much of the work toward open source/linux/gnu etc.” (p. ).",Social engineering,7
"in a study of pro bono engineering in australia in  [], a high demand for pro bono 
engineering, reasons for engaging in pro bono activities, benefits from pro bono activities, and 
challenges were documented.",Social engineering,7
"a sense of professional responsibility was identified among 
the motivations for participating in pro bono activities in engineering.",Social engineering,7
"while providing rich 
information and detailed case studies, the research left unanswered questions such as what 
percentage of engineering companies or individuals engage in pro bono activities, and to 
what extent (hours per year).",Social engineering,7
"social responsibility
in a small study (methods described in []), working engineers were asked in a survey to rate 
their agreement with the statement “engineering firms should take on some pro bono work.” 
among the  respondents, % disagreed, % were neutral, and % agreed; % of the 
survey respondents had recently graduated (within  to  years) with an engineering degree 
from a us institution and % of the respondents were members of ewb-usa.",Social engineering,7
"differences in 
opinions were found based on gender (females higher average agreement), discipline (environ-
mental higher agreement than mechanical), and years since earned bachelor’s degree (higher 
agreement for those who earned degree  or more years prior).",Social engineering,7
"thus, among both engineering students and 
professionals the majority agreed to some extent that engineering firms should take on pro 
bono work.",Social engineering,7
"in australia, the university of technology sydney studied the attitudes of their students 
toward pro bono engineering.",Social engineering,7
engineering service groups comprised of volunteers are becoming more popular.,Social engineering,7
"a prime 
example is ewb-usa which works to help meet the basic needs of global communities.",Social engineering,7
"in 
, ewb-usa reported , members in  chapters [].",Social engineering,7
"these chapters include both 
student chapters (typically affiliated with a university or college) and professional chapters.",Social engineering,7
"this is a large number of engineering students/ professionals engaged in donating their 
time to help others through engineering.",Social engineering,7
"ewb international (ewb-i) has  organizations 
that are part of its network [].",Social engineering,7
"ewb-australia is particularly active; in – they 
reported  members/friends, plus  university partners with  students engaged in 
an ewb challenge activity, and , students engaged via their school outreach program 
[].",Social engineering,7
"they state, “our ewb connect initiative has been pioneering the creation of a pro bono 
engineering culture across the profession.” [, p. ].",Social engineering,7
"other examples of pro bono focused 
engineering service groups include bridges to prosperity, engineering world health, and 
the community engineering corps (an alliance of asce, ewb-usa, and the american water 
works association).",Social engineering,7
"in engineering education, pro bono work can take the form of service-learning or learning 
through service, also termed community engagement [, ].",Social engineering,7
"[] dis-
cussed humanitarian service-learning projects locally (in canada) and abroad (ghana); both 
appeared to have impacted students’ views of socially responsible engineering.",Social engineering,7
"linkages 
between community engagement activities among us engineering students and professional 
social responsibility attitudes were found in a large study [].",Social engineering,7
"as well, engineering faculty 
believe that students learn about ethics and societal impact issues via community engagement 
activities [].",Social engineering,7
"professional social responsibility in engineering


.. social justice
social justice relates to the distribution of wealth and privileges in society, as well as issues 
related to poverty and development.",Social engineering,7
"there are a growing number of advocates that engineer-
ing social responsibility encompasses social justice issues, including engineering faculty in 
the us [, ], australia [], finland [], and colombia [].",Social engineering,7
"a group devoted to this issue, 
engineering, social justice, and peace (esjp), routinely hosts a conference.",Social engineering,7
"but there are also 
naysayers [–], and the majority of the public comments posted with these articles were 
against social justice education for engineers.",Social engineering,7
"for example, one commenter noted “employers 
will shun engineers who they suspect may have been indoctrinated with social justice ideas.",Social engineering,7
"in short, sjw ideology is a highly destructive virus” [].",Social engineering,7
"the robust number of comments 
posted with these essays speaks to their controversial nature; for example,  comments on 
the washington times article [].",Social engineering,7
"many have asserted that the majority of engineering activities are devoted to benefitting the 
wealthiest on the planet, versus devoting attention to the large percentage of the global popu-
lation that survives at a near subsistence level.",Social engineering,7
"engineering education programs to address 
these concerns in the us include the d center at michigan technological university [], 
the engineering for developing communities program at the university of colorado boulder 
[], and a number of other programs [].",Social engineering,7
"there are also similar programs in spain [] and 
canada [].",Social engineering,7
"there does not appear to be widespread formal education of engineering students about 
social justice and/or poverty issues; only % and % of engineering faculty taught these 
topics in courses, respectively [].",Social engineering,7
"however, these topics are reasonably pervasive in co-
curricular engineering service groups (such as ewb-usa).",Social engineering,7
"among faculty mentors of engi-
neering service groups, % felt students learned about engineering and poverty and % felt 
students learned about social justice.",Social engineering,7
".. diversity
there are a number of diversity-related issues in engineering.",Social engineering,7
"a primary issue is the persistent 
lack of diversity within the engineering workforce in the united states and many other parts 
of the world, which is predominated by men and generally lacks racial/ethnic diversity.",Social engineering,7
"other 
“non-visible” diversity issues relate to socio-economic status (low income individuals under-
represented), cognitive and personality types, etc.",Social engineering,7
"the lack of diversity in the engineering 
profession is also found in engineering education.",Social engineering,7
"implicit bias and a chilly climate are often 
cited as potential reasons for the lack of diversity within the engineering profession.",Social engineering,7
"it has 
been argued that this lack of diversity is detrimental to engineering and limits the ability of 
engineering to best fulfill its mandate to benefit society [, ].",Social engineering,7
"it is unclear if one of the social 
responsibilities of the engineering profession relates to employing the diversity of individuals 
in society.",Social engineering,7
"statements related to diversity in engineering codes of ethics are summarized in 
table .",Social engineering,7
"generally, these relate to avoiding discriminatory treatment, but the australia [] 
and the uk [] codes also include language to promote/support diversity.",Social engineering,7
"most recently 
in the summer of , the asce updated its code of ethics to include  provisions related to 
diversity [].",Social engineering,7
"the ability to work effectively in diverse teams is an explicitly acknowledged 
social responsibility
requirement for engineering graduates [, ].",Social engineering,7
"however, diversity concerns, like social jus-
tice, are not universally embraced as being relevant to engineering [].",Social engineering,7
"another important issue with respect to diversity is the extent to which the profession fairly 
compensates workers, without regard to gender, race/ethnicity, etc.",Social engineering,7
"in india, female engineer-
ing/computing workers generally earn less than male counterparts [].",Social engineering,7
"cech [] found that 
wage differences by gender in engineering within the us might be partially accounted for 
based on the nature of the work being done with respect to a technical:social dualism hypoth-
esis.",Social engineering,7
"it was found that women were more represented among less “technical” sub-disciplines 
in engineering and among more social tasks in engineering.
. individual social responsibility development
an individual’s perceptions of their social responsibilities as engineers will develop over time 
via the process of professional socialization.",Social engineering,7
"the professional socialization process begins with 
novice views of the engineering profession.",Social engineering,7
"some students’ pro-social motivations are a driver for their 
decision to major in engineering [, ].",Social engineering,7
"this aligns with efforts to market the social benefits 
discipline country engineering ethics code text related to diversity
engineering [] australia “.",Social engineering,7
respect the dignity of all persons.,Social engineering,7
diversity-related issues in engineering codes of ethics.,Social engineering,7
"professional social responsibility in engineering


of engineering, in line with recommendations from the us national academy of engineers 
“changing the conversation” report [].",Social engineering,7
"a higher percentage of female engineering students 
included helping people, helping the environment, and positively impacting society as reasons 
they chose their engineering major, based on open-ended responses [].",Social engineering,7
"differences were also 
found among disciplines; a greater percentage of students majoring in environmental and civil 
engineering described helping goals as compared to students majoring in mechanical engineer-
ing [].",Social engineering,7
"among uk students given  options as to why they decided to study engineering, only 
.% selected a desire to ‘make a difference’ to the world; there was no difference between 
female and male students, and this aspiration was the lowest among th year students [].",Social engineering,7
"there is also some evidence that students who enter engineering with the strongest pro-social 
motivations leave engineering majors during college at a higher rate than their peers [, ].",Social engineering,7
"professional socialization processes for engineers are more explicitly occurring during higher 
education and in the engineering workforce.",Social engineering,7
"the continuum of the development of professional 
civil engineers is outlined explicitly in the civil engineering body of knowledge (bok) [].",Social engineering,7
"here, the acquisition of various knowledge, skills, and attitudes is mapped from the bachelor’s 
degree in engineering, through a master’s degree or additional formal education, and dur-
ing mentored experience working under the supervision of a licensed professional engineer.",Social engineering,7
"in regards to professional and ethical responsibility, the civil engineering bok includes pro-
posed affective domain outcomes such as “commit to the standards of professional and ethical 
responsibility for engineering practice” [, p. ].",Social engineering,7
"within the “attitudes” outcome elements 
such as honesty, integrity, consideration of others, respect, and tolerance are included [].",Social engineering,7
"during higher education, in addition to learning important knowledge and skills, students 
are developing attitudes and affective outcomes associated with engineering.",Social engineering,7
"professional 
socialization during higher education includes courses and a variety of informal education 
experiences outside the classroom, such as professional societies or internships in engineer-
ing.",Social engineering,7
"a number of studies have explored student perceptions related to elements of social 
responsibility.",Social engineering,7
"despite bringing students with aspirations toward positive social benefits into 
engineering, there is evidence that these goals may diminish over time [, ].",Social engineering,7
professional socialization continues into the engineering workforce.,Social engineering,7
"while cech [] found 
continuing evidence of decline in the public service beliefs of alumni from engineering pro-
grams after .",Social engineering,7
"years in the workforce, counter-evidence suggests that working engineers 
may become more committed to their professional social responsibilities over time.",Social engineering,7
"a sur-
vey of working engineers (bielefeldt unpublished, from the study described in []) found 
that the majority (% of n = ) agreed with the statement “since earning my bachelor’s 
degree, i have become more motivated to help people and society through my work”; only 
% disagreed and % were neutral.",Social engineering,7
"responses did not differ by gender but did differ 
based on years since earning bachelor’s degree ( or fewer years lower than  or more years) 
and engineering discipline (mechanical lower than environmental).",Social engineering,7
"similarly, the majority 
(%) disagreed with the statement, “since earning my bachelor’s degree, i have become less 
confident of my ability to make positive impacts on people and society through engineering.” 
responses differed by gender (female stronger agreement than males), years since earning 
bachelor’s degree ( or fewer years more agreement versus  or more years), and discipline 
(environmental stronger agreement than civil).",Social engineering,7
"social responsibility
models have been proposed to explain the development of professional responsibility atti-
tudes in individual engineers.",Social engineering,7
"the professional social responsibility development model 
(psrdm) [] was based on an ethic of care framework, and drew from schwartz’s [] altru-
istic helping behavior model, ramsey’s [] model for integrating social responsibility into 
the decision process of scientists, and the delve [] service learning model.",Social engineering,7
"the psrdm 
includes three realms: personal social awareness, professional development, and professional 
connectedness.",Social engineering,7
"the personal social awareness realm describes one’s personal feelings of a 
desire to help others, which is inclusive of the dimensions of awareness that needs exist, feel-
ings that one possesses the ability to help, and a connectedness that motivates one to action.",Social engineering,7
"separate from these personal feelings, an engineer should develop professionally.",Social engineering,7
"the three 
dimensions of this realm include one’s belief that a variety of base skills are needed for engi-
neers, feelings that engineering has the capacity to help address societal issues (professional 
ability), and an awareness that one should analyze the societal impacts of engineering and 
include stakeholders from the community in the engineering process.",Social engineering,7
"finally, it is anticipated 
that a person’s individual motivations to help will come together with their engineering pro-
fessional development, to inform their sense of professional connectedness.",Social engineering,7
"a personal moti-
vation to help others through application of one’s engineering skills can be fostered through 
a cycle of engaging in this helping behavior.",Social engineering,7
"it will also increase one’s sophistication in their 
awareness of both the costs and benefits of helping and serving others through engineering.",Social engineering,7
"an input-environment-output type of model derived from wiedman [] was used by 
rulifson [] to describe the development of professional social responsibility ideas in 
engineering students.",Social engineering,7
"as inputs, individuals bring pre-dispositions toward personal social 
responsibility and attitudes toward engineering into college.",Social engineering,7
"these are developed from fam-
ily influences and high school, etc.",Social engineering,7
"within higher education, a number of factors have been 
determined to influence ideas of professional social responsibility.",Social engineering,7
"however, cech [] nota-
bly found that attitudes toward public service decreased among  engineering students 
attending four us institutions.",Social engineering,7
"this concerning trend was termed a “culture of disengage-
ment.” it is perhaps not surprising given that the majority of engineering studies focus on 
technical issues, and preference technical issues over the interactions of technology with soci-
ety.",Social engineering,7
"this technical:social dualism may reduce students’ focus on the impacts of their work as 
engineers.",Social engineering,7
"however, experiences during engineering studies may counter this decrease in 
engineering students’ ideas of socially responsible engineering.",Social engineering,7
"some engineering students 
cited courses as impactful to their views of social responsibility [].",Social engineering,7
"brodeur [] suggested a 
number of ways to integrate social responsibility ideas into engineering education, including 
the use of the cdio syllabus, cooperative learning, constructive controversy, and design-
implement projects.",Social engineering,7
"service-learning may advance students’ ideas of social justice [] and 
social responsibility [, ].
. conclusions
there are some elements of engineers’ professional social responsibilities that are widely 
agreed upon.",Social engineering,7
"these include protection of human health and safety, and protection of the envi-
ronment.",Social engineering,7
"other engineering social responsibilities have less consensus across countries and 
professional social responsibility in engineering


disciplines, including the mandate to participate in pro bono work, strive for social justice, and 
embrace diversity.",Social engineering,7
"corporations focused on engineering activities and for which engineers 
work typically have corporate social responsibility statements which document their com-
mitments and contributions to sustainability in the form of their working conditions, the local 
community, and environmental impacts.",Social engineering,7
"finally, studies are documenting how engineers’ 
develop their sense of professional social responsibility, including their upbringing, college 
experiences in and out of the classroom, and socialization in the engineering workforce.",Social engineering,7
"some 
troubling findings are that an individual’s commitment to socially responsible engineering 
may actually decline over time, perhaps as they begin to separate their technical expertise from 
social commitments or feel that business interests outweigh broader social responsibilities.",Social engineering,7
"there are still a number of unanswered questions in regards to engineers’ beliefs of their 
professional social responsibilities, and factors that contribute to shaping these beliefs.",Social engineering,7
"more 
research that involves working engineers is needed.",Social engineering,7
"this should include longitudinal stud-
ies.",Social engineering,7
"it is unclear how the job roles of an engineer – from a freshly graduated junior engi-
neer, to a more senior engineer with supervisory responsibilities – may impact their views 
of professional social responsibility.",Social engineering,7
"it is also unclear how the work setting – public entity, 
private consultant, working for industry – might be impactful.",Social engineering,7
"job roles should also be 
explored – research, design, project management, sales, etc.",Social engineering,7
"these studies are needed in dif-
ferent countries and cultural settings, as well as in different engineering disciplines.",Social engineering,7
"due to 
the widespread impacts that engineers have on society and our planet, it is imperative to 
understand how to better foster social responsibility commitments among engineers.",Social engineering,7
"acknowledgements
the author acknowledges funding from the national science foundation that contributed to 
data reported and cited in this chapter; grant numbers  and .",Social engineering,7
"publication of 
this chapter was funded by the university of colorado boulder libraries open access fund.",Social engineering,7
"conflict of interest
the author declares that she has no conflict of interest related to this work.",Social engineering,7
"author details
angela r. bielefeldt
address all correspondence to: angela.bielefeldt@colorado.edu
university of colorado boulder, boulder, co, usa
social responsibility",Social engineering,7
"in what ways, if any, do the educational and disciplinary backgrounds of contemporary 
librarians differ from those of the past, or from the contemporary general population?",Social engineering,7
"we conclude with a discussion of potential implications for the field of american librarianship, 
with special consideration paid to the needs of the field going forward in the st century.",Social engineering,7
"literature review 
 
many studies in the course of contemporary american librarianship have sought to profile the 
educational and disciplinary backgrounds of various types of library practitioners.",Social engineering,7
"during the 
first half of the th century, education for librarianship was often provided through training 
courses at functioning libraries.",Social engineering,7
"but as librarianship became increasingly established as a 
profession, more formalized approaches to education emerged.",Social engineering,7
"in  the american library 
association passed a resolution calling for library education to only be offered at the graduate 
level (bobinski, ) and by , the american library association had limited accreditation 
to programs offering master's (i.e., graduate level) degrees (quinn, ).",Social engineering,7
"at this time, the 
earliest reported data on librarians’ education backgrounds showed that only % of public 
librarians in america held college degrees; of those who did, one-third majored in english and 
one-sixth in social science (bryan, , p. -).",Social engineering,7
